min_df=1,,min_df=2,,min_df=3,
word,TF-IDF,word,TF-IDF,word,TF-IDF
それぞれ,0.00324358,,,,
駅,0.00323568,,,,
教会,0.003220854,,,,
ごめんね,0.003215775,,,,
夕暮れ,0.003204425,,,,
出し手,0.003195484,,,,
染まる,0.003186598,,,,
弱音,0.003185838,,,,
下らない,0.003142757,,,,
確か,0.00314266,,,,
うた,0.003136654,,,,
もらう,0.003136654,,,,
打つ,0.003135964,,,,
通わす,0.003131409,,,,
純白,0.003131409,,,,
ヤマトナデシコ,0.003131409,,,,
ラブソング,0.003131409,,,,
頬,0.003131409,,,,
街角,0.003115644,,,,
暗い,0.00311546,,,,
眠る,0.003095307,,,,
すませる,0.003093387,,,,
一番,0.003091665,,,,
病名,0.003091665,,,,
唇,0.003064485,,,,
よい,0.003064303,,,,
ケアンズ,0.003056661,,,,
ベニス,0.003056661,,,,
スイカ,0.003056661,,,,
ひとつ,0.003050784,,,,
気づく,0.003033044,,,,
ぼんやり,0.003030687,,,,
路上,0.003024061,,,,
くだらない,0.003018257,,,,
